time_since_start_of_packet_ms gap_ms max_gap_ms byte
3147.348 0.014 102.136 78
3147.362 0.014 102.136 00
3147.377 0.015 102.136 2B
3147.391 0.014 102.136 00
3147.405 0.014 102.136 D1
3147.419 0.014 102.136 70
3147.433 0.014 102.136 BD
3147.447 0.014 102.136 FE
3147.461 0.014 102.136 F7
3147.476 0.015 102.136 BC
3147.491 0.015 102.136 FE
3147.504 0.014 102.136 17
3147.519 0.015 102.136 4A
3147.533 0.014 102.136 13
3147.547 0.014 102.136 78
3147.562 0.014 102.136 DD
3147.576 0.015 102.136 B2
3147.591 0.015 102.136 00
3147.606 0.015 102.136 2B
3147.620 0.014 102.136 FB
3147.634 0.014 102.136 D1
3147.648 0.014 102.136 16
3147.662 0.014 102.136 4C
3147.676 0.014 102.136 16
3149.484 1.807 102.136 49
3149.508 0.024 102.136 20
3149.523 0.015 102.136 60
3149.537 0.015 102.136 04
3149.552 0.015 102.136 33
3149.567 0.015 102.136 16
3149.581 0.015 102.136 48
3149.596 0.014 102.136 0D
3149.610 0.014 102.136 70
3149.624 0.014 102.136 13
3149.638 0.014 102.136 70
3149.652 0.014 102.136 C3
3149.666 0.014 102.136 69
3149.680 0.014 102.136 80
3149.694 0.014 102.136 25
3149.708 0.014 102.136 1B
3149.722 0.014 102.136 06
3149.736 0.014 102.136 10
3149.750 0.014 102.136 D4
3149.764 0.014 102.136 12
3149.780 0.016 102.136 E0
3149.795 0.014 102.136 0B
3149.809 0.014 102.136 78
3149.823 0.014 102.136 DB
3149.837 0.014 102.136 B2
3149.850 0.014 102.136 E3
3149.864 0.014 102.136 5C
3149.887 0.022 102.136 DB
3149.901 0.015 102.136 B2
3149.915 0.014 102.136 83
3149.929 0.014 102.136 62
3149.943 0.014 102.136 13
3149.958 0.015 102.136 78
3149.972 0.014 102.136 01
3149.986 0.014 102.136 3B
3150.000 0.014 102.136 DB
3150.015 0.015 102.136 B2
3150.030 0.015 102.136 13
3150.044 0.014 102.136 70
3150.058 0.014 102.136 0B
3150.072 0.014 102.136 78
3150.086 0.014 102.136 01
3150.100 0.014 102.136 33
3150.114 0.014 102.136 DB
3150.129 0.015 102.136 B2
3150.144 0.015 102.136 0B
3150.158 0.014 102.136 70
3150.172 0.014 102.136 C3
3150.187 0.015 102.136 69
3150.201 0.014 102.136 1D
3150.215 0.014 102.136 42
3150.229 0.014 102.136 02
3150.243 0.014 102.136 D0
3150.258 0.014 102.136 13
3150.272 0.014 102.136 78
3150.286 0.014 102.136 00
3150.300 0.015 102.136 2B
3150.315 0.014 102.136 EC
3150.329 0.014 102.136 D1
3150.343 0.014 102.136 13
3150.357 0.014 102.136 78
3150.371 0.014 102.136 00
3150.386 0.015 102.136 2B
3150.400 0.014 102.136 D5
3152.217 1.817 102.136 D0
3152.239 0.022 102.136 80
3152.253 0.015 102.136 23
3152.267 0.014 102.136 06
3152.282 0.014 102.136 4A
3152.296 0.014 102.136 DB
3152.310 0.014 102.136 05
3152.325 0.015 102.136 11
3152.339 0.014 102.136 68
3152.353 0.014 102.136 0B
3152.367 0.014 102.136 43
3152.381 0.014 102.136 13
3152.396 0.014 102.136 60
3152.410 0.015 102.136 CE
3152.425 0.014 102.136 E7
3152.439 0.014 102.136 8C
3152.453 0.014 102.136 00
3152.467 0.014 102.136 00
3152.481 0.014 102.136 20
3152.495 0.014 102.136 7E
3152.510 0.015 102.136 12
3152.524 0.014 102.136 00
3152.539 0.014 102.136 20
3152.553 0.014 102.136 E8
3152.567 0.014 102.136 11
3152.581 0.014 102.136 00
3152.595 0.014 102.136 20
3152.609 0.014 102.136 7F
3152.623 0.014 102.136 12
3152.637 0.015 102.136 00
3152.652 0.015 102.136 20
3152.666 0.014 102.136 00
3152.680 0.014 102.136 38
3152.694 0.014 102.136 01
3152.708 0.014 102.136 40
3152.722 0.014 102.136 10
3152.736 0.014 102.136 B5
3152.750 0.014 102.136 03
3152.765 0.015 102.136 4A
3152.779 0.015 102.136 03
3152.795 0.015 102.136 4B
3152.809 0.014 102.136 13
3152.823 0.014 102.136 CB
3152.840 0.017 102.136 13
3152.854 0.014 102.136 C2
3152.868 0.014 102.136 1B
3152.882 0.015 102.136 68
3152.897 0.015 102.136 13
3152.911 0.014 102.136 60
3152.925 0.014 102.136 10
3152.939 0.014 102.136 BD
3152.953 0.014 102.136 00
3152.969 0.016 102.136 00
3152.982 0.014 102.136 00
3152.997 0.014 102.136 20
3153.011 0.015 102.136 00
3153.025 0.014 102.136 F8
3153.039 0.014 102.136 00
3153.053 0.014 102.136 08
3153.067 0.014 102.136 10
3153.081 0.014 102.136 B5
3153.095 0.014 102.136 72
3153.109 0.014 102.136 B6
3153.124 0.015 102.136 05
3155.453 2.329 102.136 4B
3155.475 0.022 102.136 98
3155.487 0.012 102.136 47
3155.499 0.012 102.136 BF
3155.510 0.012 102.136 F3
3155.522 0.012 102.136 4F
3155.533 0.012 102.136 8F
3155.545 0.012 102.136 04
3155.556 0.011 102.136 4B
3155.568 0.011 102.136 05
3155.580 0.012 102.136 4A
3155.591 0.012 102.136 DA
3155.603 0.011 102.136 60
3155.615 0.012 102.136 BF
3155.627 0.012 102.136 F3
3155.639 0.011 102.136 4F
3155.651 0.012 102.136 8F
3155.662 0.012 102.136 C0
3155.674 0.012 102.136 46
3155.686 0.011 102.136 FD
3155.698 0.012 102.136 E7
3155.710 0.012 102.136 C0
3155.721 0.012 102.136 46
3155.733 0.011 102.136 C9
3155.745 0.012 102.136 34
3155.756 0.011 102.136 FB
3155.767 0.011 102.136 0A
3200.885 45.118 102.136 0D
3201.033 0.148 102.136 FD
3201.061 0.028 102.136 13
3201.088 0.028 102.136 E2
3201.113 0.024 102.136 7B
3201.137 0.024 102.136 37
3302.771 101.633 102.136 FF
3302.911 0.141 102.136 1B
3302.953 0.041 102.136 08
3302.990 0.038 102.136 FE
3303.025 0.034 102.136 E3
3303.059 0.034 102.136 AD
3303.091 0.033 102.136 FE
3303.124 0.033 102.136 89
3303.156 0.032 102.136 12
3303.189 0.033 102.136 B2
3303.220 0.031 102.136 29
3303.258 0.038 102.136 E4
3303.290 0.032 102.136 17
3303.322 0.032 102.136 4D
3303.354 0.032 102.136 31
3303.387 0.033 102.136 37
3303.419 0.032 102.136 20
3303.451 0.033 102.136 20
3303.482 0.031 102.136 20
3303.515 0.033 102.136 20
3303.547 0.032 102.136 20
3303.578 0.031 102.136 03
3303.610 0.032 102.136 13
3303.642 0.032 102.136 F5
3303.675 0.033 102.136 00
3303.707 0.032 102.136 00
3303.738 0.031 102.136 20
3303.783 0.045 102.136 00
3303.815 0.032 102.136 ED
3303.847 0.032 102.136 00
3303.880 0.033 102.136 E0
3303.912 0.032 102.136 04
3303.943 0.031 102.136 00
3303.975 0.032 102.136 FA
3304.006 0.031 102.136 05
3304.038 0.032 102.136 80
3304.071 0.032 102.136 22
3304.103 0.032 102.136 02
3304.134 0.032 102.136 4B
3304.166 0.032 102.136 12
3304.234 0.068 102.136 05
3304.269 0.035 102.136 9A
3304.301 0.032 102.136 60
3304.333 0.032 102.136 70
3304.365 0.032 102.136 47
3304.397 0.032 102.136 C0
3304.429 0.032 102.136 46
3304.460 0.032 102.136 00
3304.491 0.031 102.136 ED
3304.522 0.031 102.136 00
3312.664 8.142 102.136 E0
3312.731 0.067 102.136 01
3312.750 0.019 102.136 4B
3312.767 0.017 102.136 18
3312.784 0.017 102.136 69
3312.802 0.018 102.136 59
3312.818 0.016 102.136 69
3312.832 0.015 102.136 70
3312.849 0.017 102.136 47
3312.864 0.015 102.136 10
3312.880 0.015 102.136 00
3312.895 0.016 102.136 00
3312.910 0.014 102.136 08
3312.925 0.015 102.136 01
3312.939 0.015 102.136 00
3312.954 0.015 102.136 04
3312.969 0.015 102.136 4B
3312.985 0.015 102.136 10
3313.000 0.016 102.136 B5
3313.015 0.015 102.136 98
3313.031 0.015 102.136 68
3313.045 0.015 102.136 01
3313.060 0.015 102.136 31
3313.075 0.015 102.136 F9
3313.106 0.030 102.136 F7
3313.122 0.016 102.136 FD
3313.137 0.015 102.136 F8
3313.174 0.037 102.136 08
3313.210 0.036 102.136 00
3313.227 0.017 102.136 10
3313.242 0.015 102.136 BD
3313.257 0.015 102.136 C0
3313.271 0.014 102.136 46
3313.337 0.066 102.136 10
3313.355 0.018 102.136 E0
3313.370 0.015 102.136 00
3313.402 0.032 102.136 E0
3313.421 0.019 102.136 0D
3313.498 0.077 102.136 48
3313.520 0.022 102.136 85
3313.538 0.018 102.136 46
3313.555 0.017 102.136 FF
3313.612 0.057 102.136 F7
3313.628 0.017 102.136 E2
3313.644 0.015 102.136 FF
3313.661 0.017 102.136 0C
3313.676 0.015 102.136 48
3313.690 0.015 102.136 0D
3313.705 0.015 102.136 49
3313.720 0.015 102.136 0D
3313.734 0.015 102.136 4A
3313.749 0.014 102.136 00
3313.763 0.014 102.136 23
3313.779 0.016 102.136 02
3313.793 0.014 102.136 E0
3313.808 0.015 102.136 D4
3313.823 0.015 102.136 58
3313.838 0.015 102.136 C4
3313.852 0.015 102.136 50
3313.867 0.015 102.136 04
3314.003 0.136 102.136 33
3314.020 0.017 102.136 C4
3314.036 0.016 102.136 18
3314.145 0.110 102.136 8C
3314.164 0.019 102.136 42
3314.187 0.022 102.136 F9
3314.202 0.015 102.136 D3
3314.217 0.015 102.136 0A
3314.277 0.060 102.136 4A
3314.349 0.072 102.136 0A
3314.363 0.013 102.136 4C
3314.376 0.013 102.136 00
3314.388 0.013 102.136 23
3314.401 0.013 102.136 01
3314.413 0.012 102.136 E0
3314.426 0.012 102.136 13
3314.487 0.061 102.136 60
3314.503 0.016 102.136 04
3314.515 0.012 102.136 32
3314.527 0.012 102.136 A2
3314.539 0.012 102.136 42
3314.550 0.011 102.136 FB
3314.562 0.012 102.136 D3
3314.574 0.012 102.136 00
3314.586 0.012 102.136 F0
3314.598 0.012 102.136 11
3314.612 0.014 102.136 F8
3314.625 0.014 102.136 FB
3314.638 0.012 102.136 F7
3314.650 0.012 102.136 BB
3314.663 0.013 102.136 FA
3314.674 0.012 102.136 FE
3314.686 0.012 102.136 E7
3314.698 0.012 102.136 00
3314.710 0.012 102.136 20
3314.722 0.012 102.136 00
3314.736 0.014 102.136 20
3314.747 0.011 102.136 00
3314.759 0.012 102.136 00
3314.772 0.013 102.136 00
3314.783 0.011 102.136 20
3314.794 0.012 102.136 E0
3314.806 0.011 102.136 02
3314.818 0.013 102.136 00
3314.832 0.013 102.136 20
3314.845 0.013 102.136 04
3314.857 0.012 102.136 B1
3314.870 0.014 102.136 00
3314.882 0.011 102.136 08
3314.894 0.013 102.136 E0
3314.906 0.012 102.136 02
3314.919 0.012 102.136 00
3314.931 0.013 102.136 20
3314.945 0.014 102.136 94
3314.958 0.012 102.136 12
3314.971 0.013 102.136 00
3314.983 0.012 102.136 20
3314.995 0.012 102.136 FE
3315.006 0.011 102.136 E7
3315.017 0.011 102.136 00
3315.030 0.013 102.136 00
3315.044 0.014 102.136 70
3315.056 0.012 102.136 B5
3315.068 0.012 102.136 00
3315.081 0.014 102.136 26
3315.093 0.012 102.136 0C
3315.104 0.011 102.136 4D
3315.116 0.011 102.136 0D
3315.129 0.013 102.136 4C
3315.142 0.013 102.136 64
3315.156 0.014 102.136 1B
3315.168 0.012 102.136 A4
3315.181 0.013 102.136 10
3315.192 0.012 102.136 A6
3315.204 0.012 102.136 42
3315.216 0.011 102.136 09
3315.228 0.012 102.136 D1
3315.242 0.014 102.136 00
3315.254 0.012 102.136 26
3315.265 0.012 102.136 00
3315.279 0.013 102.136 F0
3315.290 0.012 102.136 89
3315.302 0.012 102.136 FC
3315.313 0.011 102.136 0A
3315.325 0.012 102.136 4D
3315.338 0.013 102.136 0A
3315.351 0.013 102.136 4C
3315.364 0.012 102.136 64
3315.377 0.014 102.136 1B
3315.389 0.012 102.136 A4
3315.401 0.012 102.136 10
3315.412 0.011 102.136 A6
3315.424 0.012 102.136 42
3315.437 0.013 102.136 05
3315.451 0.014 102.136 D1
3315.462 0.012 102.136 70
3315.475 0.013 102.136 BD
3315.487 0.012 102.136 B3
3315.499 0.012 102.136 00
3315.511 0.011 102.136 EB
3315.522 0.012 102.136 58
3315.535 0.013 102.136 98
3315.548 0.013 102.136 47
3315.560 0.011 102.136 01
3315.572 0.012 102.136 36
3315.585 0.013 102.136 EE
3315.596 0.012 102.136 E7
3315.608 0.012 102.136 B3
3315.620 0.012 102.136 00
3315.633 0.013 102.136 EB
3315.647 0.014 102.136 58
3315.659 0.012 102.136 98
3315.671 0.012 102.136 47
3315.684 0.013 102.136 01
3315.696 0.011 102.136 36
3315.707 0.012 102.136 F2
3315.719 0.011 102.136 E7
3315.732 0.013 102.136 FC
3315.745 0.013 102.136 B0
3315.758 0.013 102.136 00
3315.769 0.011 102.136 08
3315.782 0.013 102.136 FC
3315.794 0.011 102.136 B0
3315.805 0.012 102.136 00
3315.817 0.011 102.136 08
3315.829 0.012 102.136 FC
3315.841 0.013 102.136 B0
3315.855 0.013 102.136 00
3315.866 0.012 102.136 08
3315.878 0.012 102.136 00
3315.891 0.013 102.136 B1
3315.903 0.012 102.136 00
3315.914 0.011 102.136 08
3315.926 0.012 102.136 00
3315.940 0.013 102.136 23
3315.954 0.014 102.136 10
3315.965 0.011 102.136 B5
3315.979 0.014 102.136 9A
3315.991 0.012 102.136 42
3316.002 0.011 102.136 00
3316.014 0.012 102.136 D1
3316.025 0.012 102.136 10
3316.040 0.015 102.136 BD
3316.054 0.014 102.136 CC
3316.066 0.012 102.136 5C
3316.078 0.013 102.136 C4
3316.091 0.013 102.136 54
3316.104 0.013 102.136 01
3316.116 0.013 102.136 33
3316.129 0.012 102.136 F8
3316.142 0.013 102.136 E7
3316.154 0.012 102.136 03
3316.166 0.012 102.136 00
3316.178 0.012 102.136 82
3316.190 0.012 102.136 18
3316.202 0.012 102.136 93
3316.213 0.011 102.136 42
3316.225 0.012 102.136 00
3316.236 0.012 102.136 D1
3316.249 0.012 102.136 70
3316.260 0.011 102.136 47
3316.272 0.012 102.136 19
3316.284 0.012 102.136 70
3316.296 0.012 102.136 01
3316.307 0.011 102.136 33
3316.319 0.012 102.136 F9
3316.330 0.011 102.136 E7
3316.342 0.012 102.136 00
3316.353 0.011 102.136 00
3316.365 0.012 102.136 0C
3316.376 0.012 102.136 B4
3316.388 0.012 102.136 30
3316.399 0.012 102.136 B5
3316.411 0.012 102.136 17
3316.423 0.012 102.136 4B
3316.434 0.011 102.136 0C
3316.446 0.012 102.136 00
3316.458 0.012 102.136 1D
3316.469 0.012 102.136 68
3316.481 0.012 102.136 9D
3316.493 0.011 102.136 B0
3316.504 0.012 102.136 00
3316.515 0.011 102.136 29
3316.527 0.012 102.136 08
3316.539 0.012 102.136 DA
3316.550 0.012 102.136 8B
3316.561 0.011 102.136 23
3316.573 0.012 102.136 01
3316.585 0.012 102.136 20
3316.597 0.012 102.136 2B
3316.608 0.012 102.136 60
3316.620 0.012 102.136 40
3316.631 0.011 102.136 42
3316.643 0.012 102.136 1D
3316.654 0.011 102.136 B0
3316.666 0.011 102.136 30
3316.709 0.044 102.136 BC
3316.723 0.013 102.136 08
3316.735 0.012 102.136 BC
3316.747 0.012 102.136 02
3316.759 0.012 102.136 B0
3316.771 0.012 102.136 18
3316.784 0.012 102.136 47
3316.796 0.012 102.136 82
3316.808 0.012 102.136 23
3316.819 0.012 102.136 6A
3316.831 0.012 102.136 46
3316.843 0.012 102.136 9B
3316.854 0.011 102.136 00
3316.866 0.012 102.136 93
3316.878 0.012 102.136 82
3316.889 0.012 102.136 00
3316.901 0.012 102.136 23
3316.913 0.011 102.136 02
3316.924 0.012 102.136 90
3316.936 0.012 102.136 06
3316.948 0.012 102.136 90
3316.960 0.012 102.136 99
3316.971 0.011 102.136 42
3316.983 0.012 102.136 00
3316.994 0.012 102.136 D0
3317.007 0.012 102.136 4B
3317.018 0.012 102.136 1E
3317.030 0.011 102.136 04
3317.041 0.012 102.136 93
3317.053 0.011 102.136 07
3317.064 0.012 102.136 93
3317.076 0.011 102.136 01
3317.087 0.012 102.136 23
3317.099 0.012 102.136 6A
3317.111 0.012 102.136 46
3317.122 0.011 102.136 5B
3317.134 0.012 102.136 42
3317.145 0.011 102.136 D3
3317.156 0.011 102.136 82
3317.168 0.011 102.136 28
3317.179 0.011 102.136 00
3317.191 0.012 102.136 21
3317.203 0.012 102.136 AB
3317.214 0.012 102.136 20
3317.226 0.012 102.136 9A
3317.238 0.012 102.136 02
3317.250 0.012 102.136 A9
3317.261 0.012 102.136 01
3317.272 0.011 102.136 93
3317.284 0.012 102.136 00
3317.296 0.012 102.136 F0
3317.308 0.012 102.136 8E
3317.319 0.012 102.136 F8
3317.331 0.012 102.136 43
3317.342 0.012 102.136 1C
3317.354 0.012 102.136 01
3317.365 0.011 102.136 DA
3317.377 0.012 102.136 8B
3317.389 0.012 102.136 23
3317.401 0.013 102.136 2B
3317.413 0.012 102.136 60
3317.425 0.012 102.136 00
3317.436 0.012 102.136 2C
3317.448 0.012 102.136 DD
3317.459 0.012 102.136 D0
3317.472 0.012 102.136 00
3317.484 0.012 102.136 23
3317.495 0.011 102.136 02
3317.506 0.012 102.136 9A
3317.518 0.012 102.136 13
3317.530 0.012 102.136 70
3317.542 0.012 102.136 D9
3317.553 0.011 102.136 E7
3317.565 0.012 102.136 90
3317.577 0.012 102.136 00
3317.588 0.011 102.136 00
3317.600 0.011 102.136 20
3317.612 0.012 102.136 0E
3318.913 1.301 102.136 B4
3318.996 0.084 102.136 00
3319.076 0.080 102.136 B5
3319.096 0.020 102.136 0B
3319.115 0.019 102.136 49
3319.134 0.019 102.136 9C
3319.153 0.019 102.136 B0
3319.172 0.019 102.136 1D
3319.191 0.019 102.136 AB
3319.209 0.018 102.136 02
3319.227 0.018 102.136 90
3319.246 0.019 102.136 06
3319.265 0.018 102.136 90
3319.283 0.018 102.136 07
3319.301 0.018 102.136 91
3319.326 0.026 102.136 04
3319.345 0.019 102.136 91
3319.364 0.018 102.136 09
3319.385 0.021 102.136 48
3319.405 0.021 102.136 09
3319.423 0.018 102.136 49
3319.441 0.018 102.136 04
3319.459 0.018 102.136 CB
3319.482 0.023 102.136 05
3319.529 0.047 102.136 91
3319.547 0.019 102.136 00
3319.566 0.018 102.136 68
3319.599 0.033 102.136 02
3319.630 0.031 102.136 A9
3319.650 0.021 102.136 01
3319.669 0.019 102.136 93
3319.698 0.029 102.136 00
3319.725 0.028 102.136 F0
3319.747 0.022 102.136 70
3319.765 0.018 102.136 F8
3319.787 0.022 102.136 00
3319.805 0.018 102.136 23
3319.823 0.019 102.136 02
3319.841 0.018 102.136 9A
3319.863 0.022 102.136 13
3319.884 0.021 102.136 70
3319.901 0.018 102.136 1C
3319.919 0.018 102.136 B0
3319.939 0.020 102.136 08
3319.957 0.017 102.136 BC
3319.974 0.018 102.136 03
3319.992 0.017 102.136 B0
3320.013 0.021 102.136 18
3320.034 0.022 102.136 47
3320.052 0.017 102.136 C0
3320.069 0.018 102.136 46
3320.092 0.023 102.136 FF
3320.110 0.017 102.136 FF
3320.128 0.018 102.136 FF
3320.145 0.017 102.136 7F
3320.164 0.019 102.136 90
3320.184 0.020 102.136 00
3320.201 0.017 102.136 00
3320.533 0.332 102.136 20
3320.558 0.024 102.136 08
3320.577 0.019 102.136 02
3320.596 0.019 102.136 FF
3320.615 0.019 102.136 FF
3320.636 0.021 102.136 F0
3321.723 1.087 102.136 B5
3321.756 0.033 102.136 8E
3321.772 0.016 102.136 68
3321.788 0.016 102.136 85
3321.803 0.015 102.136 B0
3321.818 0.015 102.136 07
3321.833 0.015 102.136 00
3321.853 0.020 102.136 0C
3321.871 0.018 102.136 00
3321.886 0.015 102.136 03
3321.903 0.017 102.136 92
3321.919 0.016 102.136 01
3321.934 0.015 102.136 93
3321.949 0.015 102.136 9E
3321.964 0.015 102.136 42
3321.983 0.019 102.136 3C
3322.001 0.018 102.136 D8
3322.016 0.015 102.136 90
3322.031 0.015 102.136 23
3322.334 0.303 102.136 8A
3322.383 0.049 102.136 89
3322.402 0.019 102.136 DB
3322.420 0.018 102.136 00
3322.436 0.015 102.136 1A
3322.450 0.015 102.136 42
3322.465 0.015 102.136 34
3322.483 0.019 102.136 D0
3322.499 0.015 102.136 09
3322.513 0.014 102.136 69
3322.529 0.016 102.136 23
3322.544 0.015 102.136 68
3322.562 0.018 102.136 60
3322.577 0.015 102.136 69
3322.591 0.014 102.136 5B
3322.606 0.015 102.136 1A
3322.623 0.018 102.136 02
3322.637 0.014 102.136 93
3322.652 0.014 102.136 03
3322.854 0.202 102.136 23
3322.870 0.016 102.136 43
3322.885 0.015 102.136 43
3322.900 0.015 102.136 DD
3322.918 0.018 102.136 0F
3322.933 0.015 102.136 ED
3322.948 0.015 102.136 18
3322.962 0.015 102.136 01
3322.976 0.014 102.136 9B
3322.995 0.019 102.136 02
3323.011 0.016 102.136 98
3323.025 0.014 102.136 01
3323.040 0.014 102.136 33
3323.057 0.017 102.136 1B
3323.071 0.014 102.136 18
3323.088 0.017 102.136 6D
3323.103 0.014 102.136 10
3323.118 0.016 102.136 AB
3327.846 4.728 102.136 42
3327.901 0.054 102.136 00
3328.059 0.158 102.136 D9
3328.081 0.023 102.136 1D
3328.097 0.016 102.136 00
3328.112 0.016 102.136 53
3328.127 0.015 102.136 05
3328.145 0.018 102.136 32
3328.160 0.015 102.136 D5
3328.176 0.016 102.136 29
3328.195 0.020 102.136 00
3328.214 0.019 102.136 38
3328.229 0.015 102.136 00
3328.244 0.015 102.136 00
3328.261 0.017 102.136 F0
3328.278 0.017 102.136 27
3328.293 0.014 102.136 FB
3328.311 0.018 102.136 06
3329.088 0.777 102.136 1E
3329.110 0.023 102.136 09
3329.128 0.018 102.136 D1
3329.143 0.015 102.136 0C
3329.158 0.015 102.136 23
3329.176 0.017 102.136 3B
3329.190 0.015 102.136 60
3329.208 0.017 102.136 40
3329.223 0.015 102.136 23
3329.240 0.018 102.136 01
3329.255 0.015 102.136 20
3329.270 0.015 102.136 A2
3329.287 0.017 102.136 89
3329.306 0.019 102.136 40
3329.321 0.014 102.136 42
3329.336 0.015 102.136 13
3329.350 0.015 102.136 43
3329.371 0.021 102.136 A3
3329.388 0.017 102.136 81
3330.619 1.230 102.136 05
3330.647 0.029 102.136 B0
3330.666 0.018 102.136 F0
3330.684 0.018 102.136 BD
3330.703 0.019 102.136 02
3330.782 0.079 102.136 9A
3330.828 0.046 102.136 21
3330.839 0.012 102.136 69
3330.850 0.010 102.136 FF
3330.860 0.011 102.136 F7
3330.871 0.010 102.136 65
3330.880 0.009 102.136 FF
3330.889 0.009 102.136 A3
3330.897 0.009 102.136 89
3330.906 0.009 102.136 14
3330.915 0.009 102.136 4A
3330.924 0.009 102.136 1A
3330.933 0.010 102.136 40
3330.943 0.009 102.136 80
3330.953 0.010 102.136 23
3330.962 0.009 102.136 13
3331.073 0.112 102.136 43
3331.087 0.014 102.136 A3
3331.097 0.009 102.136 81
3331.105 0.009 102.136 02
3331.115 0.009 102.136 9B
3331.124 0.010 102.136 26
3331.133 0.009 102.136 61
3331.142 0.009 102.136 F6
3331.150 0.008 102.136 18
3331.159 0.009 102.136 26
3331.168 0.009 102.136 60
3331.176 0.009 102.136 65
3331.185 0.009 102.136 61
3331.194 0.009 102.136 01
3331.203 0.009 102.136 9E
3331.212 0.009 102.136 ED
3331.220 0.009 102.136 1A
3331.229 0.009 102.136 A5
3331.239 0.010 102.136 60
3331.248 0.009 102.136 01
3331.256 0.009 102.136 9B
3331.265 0.009 102.136 9E
3331.273 0.009 102.136 42
3331.282 0.008 102.136 00
3331.290 0.009 102.136 D9
3331.301 0.011 102.136 01
3331.310 0.009 102.136 9E
3331.319 0.009 102.136 32
3331.328 0.009 102.136 00
3331.336 0.009 102.136 03
3331.345 0.008 102.136 99
3331.353 0.009 102.136 20
3331.362 0.008 102.136 68
3331.371 0.009 102.136 00
3331.380 0.009 102.136 F0
3331.389 0.009 102.136 A3
3331.397 0.009 102.136 FA
3331.406 0.009 102.136 A3
3331.414 0.009 102.136 68
3331.423 0.008 102.136 00
3331.431 0.009 102.136 20
3331.440 0.009 102.136 9B
3331.449 0.009 102.136 1B
3331.458 0.009 102.136 A3
3331.466 0.008 102.136 60
3331.475 0.008 102.136 23
3331.483 0.009 102.136 68
3331.492 0.008 102.136 9E
3331.500 0.009 102.136 19
3331.509 0.009 102.136 26
3331.518 0.008 102.136 60
3331.526 0.009 102.136 DA
3331.535 0.009 102.136 E7
3331.544 0.009 102.136 2A
3331.553 0.009 102.136 00
3331.562 0.009 102.136 38
3331.570 0.009 102.136 00
3331.579 0.009 102.136 00
3331.588 0.009 102.136 F0
3331.596 0.009 102.136 52
3331.605 0.009 102.136 FB
3331.613 0.008 102.136 06
3331.622 0.009 102.136 1E
3331.631 0.009 102.136 E0
3331.640 0.008 102.136 D1
3331.651 0.012 102.136 38
3331.660 0.008 102.136 00
3331.668 0.009 102.136 21
3331.677 0.009 102.136 69
3331.685 0.008 102.136 00
3331.694 0.008 102.136 F0
3331.702 0.009 102.136 A4
3331.711 0.008 102.136 FA
3331.719 0.009 102.136 C7
3331.728 0.008 102.136 E7
3331.736 0.009 102.136 C0
3331.745 0.009 102.136 46
